web_path,es_fichero_estimation,angle_predicted,angle_predicted_proba,text_ocr,etiqueta_calidad_texto
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/VARP,_relaciones/IMG_5863.JPG",1,90,1.0,"— VARGAS VIVIANO, Arturo. Expo 100-10-1-77
mdd H=163 1-67

: 21-may-77.-Iguala Gro.-El 20 del act.de las 19,00 a —e
las 20.00 hrs., se efectuó una marcha organizada por -
: la lzquierda Incependiente, en donde fué exhibida una.
manta conteniendo los nombres de esta persona y varias
— Más, que se encuentran secuestradas, esta persona l1é -
“fué en Acapulco Gro., y es líder de la Colonia Barran-
ca de la Lajas Exp-11-1596—77
¡19-0ct-77-“n afiche distribuido por la comisión toordinadora
del COMITE Pro-defensa de presos, perseguides, desanarecidos
“y exiliados políticos, se menciona a éste elemento como wo
de los desanarecidos en el Edo. de Cro. desde hace varios a-
dos _
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/VARP,_relaciones/IMG_5856.JPG",1,90,1.0,"“instalaciones de la Preparatoria No.7, ""Salvador Allen-
de ,en Acapulco, *ro.,y tuvo la intención de que sus -—-
— simpati,antes se posesionaran de los predios que exis-
“tían en la Barranca de La “aja pero LEANDRO VELEZ —--
“ABARCA y RUFINA CASTELLANOS PEÑA se adelantaron a la -
“acción y se apoderaron de los terrenos.- Contando éste
| con el apoyo del Síndico Proce.,del Ayunto.,de Acapulco,
| Gro. ,HORTENCIA SANTOYO NUNEZ ,=> — Exp-100=-10-1-75.
AT a H-248 | 1-51 _
— 10-Abril-75.= ""1 9 actual ,hi,o acto de presencia enca-
bezando un grupo de 20 personas en éa Plaza Principal-
de Acapulco ,Gro.,donde se encontraban aprox. ,300 estu-
diantes de las Escuelas “reparatorias Nos.2 y 7 de la =
 U.A.G. ,donde les estaban impartiendo clases,suspendie--
“ron las actividades docentes ,para iniciar un mitin dond
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/VARP,_relaciones/IMG_5855.JPG",1,0,1.0,"- VARGAS VIVIANC,Aptupo.= — — Exp=100=10=-1-75,
E | | (10) H=225 Lo51 —
> 9-Abril-75..Estudiantes de la EsC., reparatoria No.7 —
—- ""Salvador Allende ,de Acapulco ,Gro. ,dirigidos PQL ==
— éste elemento ,acudieron ante los ""paracaidistas ,en- —
- La ""aja,en el mismo Puerto, para brindarles su apoyo -
— LEANDRO VELEZ ABARCA y éste propio elemento, fueron <=
— requeridos por el Arg. JORGE OCTAVIO FALCON VEGA Diro,
—. del Plan Acapulco, indicándoles dicho funcionario que =
“ los terrenos de la Barranca de La “aja,seráin fraccio-
— nados y urbanizados para repartirlos entre los ""para=
— caidistas"" mediante un sorteo-.semanaliquedando de acue
do en que inidalmente se les entregariían 150 lotes y ==.
posteriormente 75,hasta agotar el aérea,habiéndose ---
— firmado un acta sobre el particularo-Por otra parte —-
“Este mismo elemento estuvo celebrando asambleas en las
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/VARP,_relaciones/IMG_5854.JPG",1,0,1.0,"a o — Exp-100-10-1-75...
a — H-194 L.581
7-Abril=75.-7unto con GAMALIEL CARDENAS, durante la noct
del día 5 actual ,invadieron-la propiedad donde se en--
“ cuentra una huerta de mangos del Gral .RAFAEL CATALAN - —
— CALVO,en Acapuloe,Sro.,dichos terrenos se sabe ya fue-
«ron enajenados a la empresa Teléfonos de México ,pero - .
“todavía no los ha entregado.-Sabiéndose por otra parte
que tanto éste elemento como ADALBERTO RAMIREZ ARREDONI
'DO, violaron .el acueBdo firmado con el CoSCobernador del
Edo. ,IngeFIGUEROA FIGUEROA ,el 3 actual,en lo relaciona
“de a 0ue.Pogbermitirían más invasores ni habría nuevas
 poseslohe: errenos.—-
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/VARP,_relaciones/IMG_5850.JPG",1,90,1.0,". ge de 600 entre estudiantes y simpatizadores, -
“pues los ""paracaidistas"" de la Barranca La Laja
— que controla este elemento se habian incorpora-
do al Enicio, -— oTtaban una manta con la leyen-

da siguiente; LA ORGANIZACION DE COLONOS E IN.
 GQUILIÑOS DE ÁCAPULCO, PROTESTAMOS EN CONTRA DE
“ LA UNIVERSIDAD Y ESTÚDIANTES QUE TOMARON LA - —
PREPA No, 7 este elemento viajaba en una camio=-
neta amarilla Dodge placas G2-9137 de Gro. y --
utilizaban un equipo de sonido transportado en
un Volswagen azul placas GóK-l22.0 —_
E. o Exp. 1008el0-1-75 —
AT —H-265 I-50.
“i8-lar-75.-Él 17 del actual, ELVIRA VELEZ Pelis
colaboradora de esta persona,lider de UNO CE 7
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/VARP,_relaciones/IMG_5841.JPG",1,0,1.0,"o e | —

| | VARGAS: VIVIANO, Arturo. Exp-100-10-1-75 |
La —H-93 L-50
— 26-Feb=75.-Acapulco, Gro. el 25 actual aprox,
— 800 personas continúan posesio:radas de los —-
— terrenos de la Barranca de Los Limones (Barrar
. ca la Laja), encabezados por ARTURO VARGAS VIT
-— VIáRO y apoyado por sus compañeros de la Prepa
. Fratoria No. 7, pero se sabe que en realidad —
es asesorado por ADALBERTO RAMIREZ ARREDORDO —
.. dirigente del Partido Socialista de los Traba-
. -jadores en esta ciudad.-Por su parte, el grupo
— que encabeza LEANDRO VELEZ ABARCA y RUFINA —
— CASTELLANOS PEÑA, manifiesta que la burla de —
— haber sido desalojados con lujo de fuerza por
— 15 Policía Preventiva de los predios que ac-
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/VARP,_relaciones/IMG_5816.JPG",1,0,1.0,"“aia de Ía Liga Comunista 23 de Septiembre, debido
a que se publicaron integros algunos artículos--
— de la Revista ""Madera"".El 22 de abril de 1978,-
— fue detenido sor la policía del Edo., para invest:
gación sobre el asesinato de Obdulio Caballos --
— Suárez,en el interior de la Casa del Estudiante—-
Guerrerense, que se llevó a cabo el 17 de abril--
de ese año:El 24 de Mayo de ese año,se reunieron
150 personas del PCM y PRT y Frente de Defensa -
— de los Derechos-del Pueblo Guerrerense, para efeC
—tuar un mitín y protestaron por la desaparición-
- de esta persona.El 23 de Junio de 1978 en el in-
— terior del edificio docente de.-Chilpancingo,se--
llevó a cabo un mitín,en el que dijó que el 22--
. del actual fue liberado por la policía Judicial-
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/VARP,_fichas/VARP,_fichas-3-.JPG",1,90,1.0,"| TT —l]] I
— Tis, color blanco en el que viajasan 4 incividu—
— fueron inte ceptados por los mismos, indican.
— dole a su esposo ( ESTE ELEMENTO) que desocu=> —
— Ñpapa el volante y subiera al Safari, ocupando
— ese individuo el lugar desocupado, y que los —
—. condujo a su domicilio ubicado en las calles _
— de Bernal Diaz del Castillo No.5 Coi. Progreso
en el Puerto de “capulco, Gro., que dicho inci_
— iváduo les indicó a sus. compañeros por medio de
(2) El ""bugambilia"" que se llevara a este elem—
— mento a Mozimba, donde se reunirían despues.-
Indicó la Sra., DE SALDAÑA, que posteriormente —
— localizó el automovil pintado de café en el --_
— hutoservcio ""Santibañez"" sito en la Col. Ejicdce
— dirigiendose a levantar la citada acta ser lo
— que el Lic., ARTURO ARMANDO CARDOSC TABCADA di:
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-50-.JPG",1,90,1.0,"“más tarde eñboscó al otro grupo Testantó cerca de une
- fío y causándoles la muerte, sabiendo el de la voz => |
que muerieron DELIA, MAGDALENA, VILLA, VICTOR, SERGIO |
— RAMOS y la referida VICTORIA HERNANDEZ (a) ""NORMA"", — ,
| enterándose de esto por los campesinos de la región.-

lechos que ocurrieron a fines de agosto de 1974,----> '
FOLIO 159, agrega que después de abandonar la sierra- :
del Edo.de Hidalgo y dirigirse junto con VICTOR BRUNO -
NECOCHEA LOPEZ, a la Cd.de México y hospedándose en - E
un hotel cercano al Monumento a la Revolución, por -- “
instrucciones de sus contactos en esta Cdo, ANDRES, - |»:
ENRIQUE, ELEUTERIO e ISABEL, fueron conducidos a una- |
casa de seguridad primeramente en una que desconocen-
y después a otra que está ubicada en las calles de Ti
 comán Noo724, entre las calles de AvoPolitécnico y -- —
Plan de Ayala, dende conoció a VICTORIA HERNANDEZ Cho DL
LLEGOS, con los (a) de ERICA y NORMA, por medio e —
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-44-.JPG",1,0,1.0,"PA Exp. 1123875, 1.
— 11-4g0-75:-JOSE:LUIS DE LOS SANTOS TOLEDO, detenido - ”
en el Edo:de Gto., por sus actividades relacionadas - ..
con miembros del Frente Armado del Fueblo, dice en su '
declaración haber conocido a la referida VICTORIA HER |!
— NANDEZ, en el año de 19273, al celebrarse el Carnaval-
en Minatitlán, Vero, con la que platicó de cosas in-- '
trascendentes en 2 0.3 ecasiones, deja:do de verla -
“hasta abril del año en curso en la Ciudad Universita-
ria, a donde el dicente acudía a establecer ""contac--
to” con otro elemento de la LoC.23 de Septiembre, de- —
nombre IVAN, a quien conoció en Coatzacoalcos, Vere=-
——--OLIO 78, agrega haber viajado también VICTORIA -- —
— R6RSANDEZ a salamanca, Gto., donde se asaltaría la Co
.mercial Mexicana, acción que no se llevó a cabo debido
a que RAUL no le fue posible robar un automóvile
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-42-.JPG",1,0,1.0,"de santiago chocó con Una camioneta que estaba-ésta-. |
-— Cionada, perdiendo el control del vehículo y atrope—.
— liando a-una personay a la-que el de la-voz- opinó debe “
rían llevar-a-.n- Hospital; por-lo' que la:subieron al -
Volkswagen Y buscaron un Hospital; que cuando iban a - *
dejar al atropellado en ese lugar fue abordado por una
persona que dijo serAgente del M.P. y otro quecera el -
dueño de la camioneta con la qué habían chocado, exi--
giendo la reparación de los daños; que el que dijo ser
-— “gente del MeP. le dijo que quedabá detenido y de inme
diato llegaron dos policias uniformados que lo --————
""cochearon” sin percatarse 'de la pistola que llevaba -
en la cintura, pero casi en la parte posterior del --—
cuerpo; que cuando era conducido por los policías lle-
— 96 una patrulla y le entró pánico y creyó ver muchos -
policías, por lo que se desprendió del brazo de los po
licías y sacó su pistola, disparándola contra ellos, -
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-40-.JPG",1,0,1.0,"casa permanecieron 8 días los citados.á excepción de —
VICTORIA HERNANDEZoomo FOLIO 70 VUELTA, agrega que con
| objeto de acudir -a-la-cita-fijada para los días 29, 30
y 31 de julio último en Morelia con SALVADOR ANGELES
SALAS y con la idea de internarse en la sierra de Chi-
 huahua llevando consigo a la misma VICTORIA HERNANDEZ.
y JOSE LUIS DE LOS SANTOS TOLEDO, a los que considera-
son más manejables entre el grupo, el día 27 viajó, en
unión de VICTORIA HERNANDEZ a Coatzacoalcos e hizo con
tacto con JOSE LUIS, acordaron robar un vehículo para=-
dirigirse a Morelia y le señaló a VICTORIA HERNANDEZ -
que debía cogletear con los automovilistas hasta conse
guir un coche, que fue un manejador de un Volkswagen -
el que hizo caso a los coqueteos de VICTORIA y con las
armas que portaban él y JOSE LUIS, amagaron al conduc-
tor y se subieron con VICTORIA HERNANDEZ al coche, en-
filando hacia la carretera y ya cerca de Acayucan obli
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-4-.JPG",1,0,1.0,". tó que en compañía de los individuos. que cono!
— ce Únicamente con los seudónimos de ISIDRO, —
+ ERNESTO, JUAN, MIGUEL FLORES y JOSE PAZ RO---
—. MAN, formaron parte de la “Vanguardia Armada-
. Revolucionaria del Proletariado"", misma que -
. formaba parte del Partido de los Pobres, jefa,
— turado por el Prof. Lucio Cabañas Barrientos.
- Asimismo confesó que en compañía de los antes
“ mencionados participó en los siguientes asal-
— tos:---El 12 de febrero de 1977 asaltaron al-
— taxista ELISEO ORTEGA FERNANDEZ, a quien le -
“ robaron el automóvil Datsun, con placas de >
— circulación 17-XEK, correspondiente al Sitio=
- *BStrella de Jalapa"", mismo que utilizaron --
- para asaltar en la misma fecha la negociación
— ""Cales de Banderilla"", en Banderilla, Vero, -
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-39-.JPG",1,0,1.0,"CHEANANDEZ GALLEGOS Victoria. Y. Exp.11-238-75.
Ta H70. Edo
- 7=eAgo=75 VICTOR BRUNO NECOCHEA LOPEZ; de- nacionalidad
- Chilena, quien se encuentra detenido en-el Edo.de Gto.
— dice en-su declaración, que a principios de junio el -
- dicente se trasladó en autobús a Salamanca, Gto. ,donde
- tenían pensado asaltar la Comercial Mexicana a las ---
21,45 Hrs. de un sábado, fecha en la que el declarante
- hizo el viajes que a las 21,00 Hrs.de ese día frente a
- la Comercial Mexicana el de la voz:se reunió con RAUL,
— IVAN, JOSE LUIS DE LOS SANTOS TOLEDO y la propia VICTO
-— RÍA HERNANDEZ, pero no cometieron el asalto porque ---
- RAUL les dijo que no había:. podido robar un automóvil-
- para huir después del atraco; que todos retornaron a -

México, siendo llevados por RAUL a una casa ubicada en

“ias cercanías de la Cd.Universitaria, desconociendo el

—diccnte la ubicación exacta del inmueble; que en esa -
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-38-.JPG",1,90,1.0,"SuDre 1a-necebidad de NEZEZ mé revorucion en NexiICO -
—pára tomar el poder; lo cual serviría al de la voz co- -
mo preparación para retornar a su país y luchar en é1- |
coltra la Junta Militar. — ..__ ÉEXpil-238-75c
E. | | —. | | - | o H>115. La 2, E
7-Ago=-75 .-Como medida de seguridad, VICTOR BRUNO NECO-
CHEA LOPEZ, de nacionalidad Chilena, JOSE LUIS DE LOS.
SANTOS TOLEDO y la referida VICTORIA HERNANDEZ, miembro
del Frente Armado del Pueblo, fueron trasladados de la
cárcel municipal de Valle deSantiago, Gto. a la Peni=-- '.
tenciaría del Edo.y Cárcel de Mujeres, respectivamenteo
e tuvo conocimiento que VICTORIA HERNANDEZ, envió una |:
carta a GLORIA LOPEZ JIMENEZ, con domicilio en las ca-
lles de Nogal No,283-2, Col.Santa María la Ribera, DoFo
El Lic.JOSE CHAPULA ROLON, Agente del M.PoF.en Irapua= .
to, Gto., manifestó que los detenidos no han sido pues -
tos a su disposición. E. | N
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-36-.JPG",1,90,1.0,"+ reitDk, ya que ellos tenían interés en ver como reac-
“ionaba VICTORIA al recibir el dinero; ya que era fac-
tible wue-al tener esa suma en su poder se -alejara del
“dicente y no la volviera a ver; -que en esa ocasión des —
pués de recibir un paquete con droga de manos de PETER
en el Puente de Salamanca le dijo a VICTORIA, al encon -
trar a CARLOS cerca del Puente, quien se encontraba --
ahí para vigilar que téda la operación se realizara =>
normalmente, que CARLOS era OMAR o EL COMANCEHE; con -
objeto de que ella no conociera la presencia de CARLOS -
en ese lugar, ya que desde que la conoció a VICTORIA = —
coincidieron en sus ideas sobre la posibilidad de unió
se a un grupo revolucionario que derroque al actual 69
bhierno,--FOLIO 69, agrega que al encontrarse con el --
DCCTOR ELEUTERIO por el rumbo del Cine Futurama, éste-=
“le dijo al de la voz que había sido expulsado del Fren.
te Armado del Pueblo por considerarlo pequeño burgués.
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-35-.JPG",1,90,1.0,"¡HERNANDEZ GALLEGOS Victoria. —— Expo11-238=-75.

- (al ""AYALA Victoria"". | H-58 Lo
— (a) - ""NORMA"", | == |

—6=g0=75 , VICTOR BRUNO NECOCHEA LOPEZ, de nacionalidad
Chilena y quien se encuentra detenido en el Edo.de ---
_Gto., dice en su declaración que después de haber aban
[donado el campamento en el Edo.de Hgo., que fue a fi-—
“nes del año de 1974, se dedicó a trasladar de México a
“Tijuana, BeCo, paquetes conteniendo mariguana, habién=-
- dolo hecho también en 4 ocasiones a Salamanca, Gtoo, -
donde les fué recibidos por ""PETER""... Que en uno de es
tos viajes lo hizo acompañado de la citada VICTORIA -=—
HERNANDEZ, que por ese concepto le dió a VICTORIA la -
cantidad de 53,500.00 que ella necesitaba para cubrir-
. los honorarios de un doctor que le practicó un aborto,
que tal suma se la entregó con autorización de CARLOS.
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-31-.JPG",1,90,1.0,"| desea manifestar que en el trayecto del viaje de re-
— £erencia fue informada de cue en la Cda. de Morelia
se iba a establecer ""contacto"" los día jueves y vier
; nes a las 8.00 hrse desconociendo si son de la mañan: -
o dela noche en un jardín que se encuentra £rente a.
-— los ""Aros"", que en ESE parque ""El Comanche"" iba.
ser contacto con ellos, pero que previamente se iba.
“a hacer contacto con ""CARLOS"" en el Puente de Salameal-
— Ca, aclarando que ""CARLOS"" es la persona que en el
— D.F.» recibe o da ""paquetes"" a HUGO; que en l= reunió.
en Morelia se iba a tratar todo lo relacionado cón
| la restructuración del ""FRENTE ARMANDO DEL PUEBLO"",
ya que se reuniriían varias personas con afinidad de |
— “ideas y con aquellas cue estuvieran de acuerdo en -“l
— integrarse al ""grupo revolucionario” realizarían el —
asalto del Banco de Comerci.. de la Cda. de Uruapans —
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-22-.JPG",1,0,1.0,"| | | |
DOHERNANJIZ GALLEGOS, Victoria. Exp 11-238-79..
el | - _ | Ho75 Lee
— trasladó a su lugar de origen, para tratar de conse-
— gquir un médico que le provocara el aborto del procuc-
- to que desde haci: dos meses se encontraba en gesta
5 ción, aclara que el emb razo fue consecuencia de tas
—. relaciones sexuales cue desde meses anteriores naia
“venido sosteniendo con GUILLERMO MUNGUIA 9Jii2, 8 quie
conoce desde hace año y medio aproximad-mente y el -
- cual, según afirma, es ajeno a los hechos que se in-
- vestigano. Durante todo el mes de mayo continuó el -
-. tratamiento correspondiente en Minatitlán, Vero, aprt
 vechando que la UeNoeñelo 5€e ENCONTraDa EN vecCasiones
- La de la voz regresó al D.I. los primeros día de =>
— junio del presente año, volviéndose a entrevistar col
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP_2/DFS_Fichas_VARP_2-15-.JPG",1,90,1.0,"| HERNANDEZ GALLEGOS Victoria. Wxp-11-238-79.0=
u o , CH-52 + II? |
no pertenecía a ningún grupo guerrillero, sino E

dedicarse a ser correo de paquetes, que SEGUN —
ella contienen cocaína o herófna,heviendo TEZl:

-. 2200 2 entregos a un individuo que no puede £-—-
identificar y que sólo conoce como CARLOS y por
“el que recibía $3,500.00 a la entrega del paque-
te que los entregos los hacia en el puente sobre
el Río Lerma, que se localiza en la Cd.de Salamar
—c8e,a la salida para el lipio.de valle de Santic=
— 80.5 —_ E o
- —_ _ o Exp l11=-238-75

Fo - _ O H=72 . L—-2 |
— G=ngto-75.-En la población de Valle de. Santiago, Cto:
Siendo las 21.30 hrs. del día 31 de Julio de 1975, =-
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-99-.JPG",1,0,1.0,"re de 1973, con la firma de este elemento y 0=
a en la cue hablan de dos emboscadas puestas -
1 Ejército como una señalación del camino hacia
la guerra de los pobres contra los millonarios o-
rresores.- Hablan de su viril actuación que con=
rasta con el cobarde proceder del Ejército.- Ter
ninan con el lema de Viva la guerra campesina y
nuera el mal Gobiernoo= ExpolQ0-l0-10-4.-73.
; | H-204"" L-8
27-Dic.73.-El 26 actl.,en Acapulco,Gro.,en el -
| periódico Prensa Libre, que se ellita en este --
“Puerto, se publicó en el No.1213,en su primera -
plana, una supuesta carta de LUCIO CABAÑAS BA
 RRI-NTO05,firmada por este elemento y otros, en-
| la que monifiestan que el 15 de noViemre pasado ,
efectuaron una emboscada a soldados del mal Go-
bierno haciendo 12 bajas sin recoyer armas.-
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-70-.JPG",1,0,1.0,"en esas comunicaciones: les indicaban hicieran contac=
- to con la Revista ""¿Por Qué?” y con el Lic.JOSE ROJO.
- CORONADO, defensor de presos políticos y quien había
estado en Chile como asilado político, mismo que pro-
“pone al de la voz y otros paisanos suyos de contactar
se con miembros subversivos y éstos al aceptar, son -
“contactados con JOSE SUAREZ IBARRA mismo que a la vez
los contacta con otros miembos del Frente Armado del=
“Pueblo. -FOLIO 159, dice que después de haber estado -
algún tiempo en la sierra del Edo.de Hidalgo y de no=
“haber cumplido el Frente Armado del Pueblo sus exi--
 gencias, en el sentido de no haberles conseguido su -
regreso a la República de Chile y dinero, junto con -
NECOCHEA LOPEZ, deciden regresar a la Cdode México,--
: dándoseles un eosntacto permamente con elementos del =>.
PoAoPoy con ANDRES, ENRIQUE, ELEUTERIO e ISABEL, en -
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-69-.JPG",1,0,1.0,"INECOCEEA LOPEZ Y. TERA BLTTI—-> —— ———————]———————_————— ——_—] |
COSTE LOFEZ Victor Bruno. ———— Exp, 11-238-754
| — - - : - =de= - E. H-120. Lo2s
dera e £acil. acceso a la azotea de la Peniten —
vigilancia del Penal, Preguntas relativas a la -
— +9 | e cer 9 | _— Expo 1l-238=-75,
| _ _ | | _ —_ E — _ H=1570 L 20
—17-Sep-75,-EDUARDO JOSE MUÑOZ OLIVOS, de nacionalidad
- Chilena, detenido en el Edo.de Michoacán, por sus ac=-
 “tividades dentro del Frente Armado del Pueblo, dice -
en su declaración, que al asilarse en México en enero
1 de 1974, por iniciativa del dicente y de sus paisanos
— tales como ARISTIDES BUSTOS MALDONADO y el referido -.
| VICTOR BRUNO NECOCHEA y otros, por sugerencia de un -
Comité del Movimiento de Izquierda Revolucionaria, eor
— sede en Londres, Inglaterra, les plantearon la crea--
| f ción del Comité de Lucha en México, con el objeto de : |
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-67-.JPG",1,0,1.0,"NECOCHEA LOFEZ Victor Bruna ————— Expolle238-75,
Se tiene conocimiento de que el Chileno ha mencionado
2 los reos citados y éstos a su vez, a una ""oreja in-
fermativa”, que en Guanajuato, Gto. se encuentra un -
Cubano de raza negra, presumiblemente radicado en ---
Illinois, EsU-A., de aproximadamente 1.80 Mts.de esta
“tura y quien, a decir del Chileno, intervendría pare-
facilitar la fuga de NECOCHEA LOPEZ, ya que el Cubano
se encargaría de secuestrar al Director de la Peniten :
“ciaría, LUIS VAZQUEZ ALDRIGETÍTI, debido a que tiene - .
| conocimiento de la existencia de un vínculo f£amilier=
“que existe entre éste y el Gobernador del Edo.de Gto...
Lic,LUIS H.DUCOING, o sea que la hermana del Director
| está casada con un tío del Ejecutivo Estatal; el se->
“cuestro se llevaría a cabo cuando el Cubano solicitas
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-48-.JPG",1,0,1.0,"“hasta agotar la carga de supistola y sepercato que —
— otros policias le disparaban hasta sentirse herido,

- tratando de correr para escapar, pro por la nerida —
que sufrió en la garganta y brazo izquierdo y debido

ala drogaperdió la noción de los hechos; que tanto

. las pistolas que se les recogieron a él y a sus com=>
-— pañeros le fueron en regadas por ""PETER"" para que se
— defendiera- en caso recesario si estaba a punto de -

-— ser detenido cunado transportaba los paquetes de -

— drogas Que quiere aclarar que.a NORMA la convenció

— para que le ayudira en el narcotráfico por considerar
“— que era la indicada, ya que no hacia preguntas de =-
— ninguna especie y además necesitaba el dinero para -
-— sufragar los gastos del aborto -ue se provocó. Que
— todas sus actividades las ha realizado con la inten-
ción de reunir los fondos necesarios para retornal
“a su lugar de origen, que para ello puede y está -
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-33-.JPG",1,0,1.0,"| NECUCHEZA LOSE, Victor Bruno. — — Exp 11-238-75 —
1 | — | 15. | —H-08 Le |
—. persona que también había estado en la Sierra de -=
— Hidalgo, a la que abordó y quien lo reconoció como
—. ""compañero de lucha”, por lo que hicieron recordatori
— de sus actividades en la sierra y ese individuo le ==
dijo que era el “DOCTOR ELEUTERIO"", quien le dijo -
—. que había sido expulsado del ""FRENTE ARMADO DEL PUEBL:
por considerarlo pequeño burgués, debido a lo cual -
— había perdido todo contacto con ""OMAR"", pero que si
“el de la voz seguía con las mismas ideas podía "".enec

| tarlo"" con otras personas de la misma tendencia, seña

+ lándole que conocía a un elemento de la LIGA COMUNIST
1 23 DE SEPTIEMBRE"" de nombre ""PANCHO""; que como el =>
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-29-.JPG",1,0,1.0,"NECOCHEA LOPEZ, Víctor Bruno. Exp 11-238-75 -
e 3. — H-68 Le
bajo remunerado, con lo que podría salir adelante;
que con ese dinero se hospedó en un Hotel cercano €
“la Glorieta de Insurgentes y al día diguiente VOLVLO
en busca de los que le habían tendido la mano y ya
“en ese lugar le fue presentado un individuo con el -.
nombre de ""CARLOS"", quien le prestó doscientos pesos
y le dio un cigarrillo de mariguana; que en ese lugar.
vio en distintas ocasiones al mencionado ""CARLOS"", -.
quien le siguió prestando dinero en pequeñas cantida-
des, hasta que en una ocación 1. dijo que trabajando
con él podría tener lo suficiente para vivir decoro=
— samente y le señaló que Únicamente tendría que trasla
_dar ocaguetes cib droga de México a la Cda. de Tijuane
",buena_calidad
"https://archivo.archivosdelarepresion.org/Ficheros/VARP/DFS,_Fichas_VARP/DFS,_fichas,_VARP-23-.JPG",1,0,1.0,"| NECOCHEA LOPEZ, Víctor Bruno. — Exp 11-238-75
e 10 H-67 Da _
l Nacional de Antropología e Historia de Chapultevec;
| que en ese lugar estuvieron dos días, al término de 1
. los cuales ""MAGGIE"", según supo, por instrucciones |
— de ROJO CORONADO los transportó hasta Chicontepec, re
— cordando que el Volkswagen de ""MAGGIE"", en el que -
u viajaron hasta Chicontepec, Hgo, le habian robado |
la llanta de refacción y de ello le informaron al Lic
— JOSE ROJO CORONADO quien les proporcionó la llanta
- de refacción y al mismo tiempo les dió instrucciones.
- en el sentido de que en Chicontepaec los estaría espe-
| rando un indígena de nombre SERGIO""; que el viaje le
| iniciaron el 150 16 de mayo de 1974 y conforme a las
- +astrucciones recibidas viajaron el de la voz, ""CON E
",buena_calidad
